cik,name,period,fy,fp,form,revenue,rd_expense,sm_expense,ga_expense,sbc,operating_income,net_income,ocf,capex,acquisitions,cash,short_term_investments,total_assets,total_liabilities,equity,deferred_rev_current,deferred_rev_noncurrent,rpo,debt_current,debt_noncurrent,lease_liab_current,lease_liab_noncurrent,capex_intensity,rd_intensity,sbc_pct_revenue,operating_margin,net_margin,ocf_to_capex,debt_to_assets,debt_to_equity,total_deferred_revenue,rpo_to_deferred_ratio,fcf_margin,total_debt,cash_and_investments,cash_to_debt
6951,APPLIED MATERIALS INC /DE,20260131,2026,Q1,10-Q,7166000000.0,928000000.0,,256000000.0,207000000.0,2175000000.0,2026000000.0,1686000000.0,646000000.0,,7241000000.0,1332000000.0,37644000000.0,15927000000.0,56888000000.0,2566000000.0,,,,6455000000.0,,,0.09014792073681273,0.12950041864359477,0.02888640803795702,0.3035166061959252,0.28272397432319285,2.609907120743034,,,2566000000.0,,0.14512977951437342,6455000000.0,8573000000.0,1.3281177381874516
707549,LAM RESEARCH CORP,20221231,2023,Q2,10-Q,10351690000.0,895760000.0,,,144194000.0,3378002000.0,2894386000.0,2329775000.0,303441000.0,,5086544000.0,,19206381000.0,10917266000.0,20879153000.0,,,,,,,,,0.0865327304044074,0.013929512958753595,0.32632372105424334,0.2796051659197677,,,,0.0,,,0.0,5086544000.0,
707549,LAM RESEARCH CORP,20230331,2023,Q3,10-Q,14221259000.0,1325211000.0,,,218105000.0,4320255000.0,3708394000.0,4056213000.0,422898000.0,,5305648000.0,,19243361000.0,10917266000.0,21460118000.0,,,,,,,,,0.09318520955141876,0.015336546504075342,0.3037885042386191,0.26076411378204983,,,,0.0,,,0.0,5305648000.0,
707549,LAM RESEARCH CORP,20230630,2023,FY,10-K,17428516000.0,1727162000.0,,,286600000.0,5381822000.0,4605286000.0,5178938000.0,546034000.0,,5337056000.0,,18781643000.0,10917266000.0,22032096000.0,1695221000.0,,,,,,,,0.09909977418616708,0.016444314593393954,0.30879404764008594,0.26423856167673715,,,,1695221000.0,,,0.0,5337056000.0,
707549,LAM RESEARCH CORP,20230930,2024,Q1,10-Q,5074121000.0,433375000.0,,,71110000.0,1697840000.0,1425879000.0,1189588000.0,140063000.0,,5337056000.0,,18781643000.0,10571471000.0,22655389000.0,,,,,,,,,0.08540888165654702,0.014014249955805153,0.3346077084090033,0.28101005080485864,,,,0.0,,,0.0,5337056000.0,
707549,LAM RESEARCH CORP,20231231,2024,Q2,10-Q,10351690000.0,895760000.0,,,144194000.0,3378002000.0,2894386000.0,2405003000.0,303441000.0,,5623289000.0,,18783852000.0,10571471000.0,23347148000.0,1792955000.0,,,,,,,,0.0865327304044074,0.013929512958753595,0.32632372105424334,0.2796051659197677,,,,1792955000.0,,,0.0,5623289000.0,
707549,LAM RESEARCH CORP,20240331,2024,Q3,10-Q,14221259000.0,1404615000.0,,,218105000.0,4320255000.0,3708394000.0,4056213000.0,422898000.0,,5672232000.0,,18781643000.0,10571471000.0,24051937000.0,1695221000.0,,,,,,,,0.09876868145077732,0.015336546504075342,0.3037885042386191,0.26076411378204983,,,,1695221000.0,,,0.0,5672232000.0,
707549,LAM RESEARCH CORP,20240630,2024,FY,10-K,17428516000.0,1902444000.0,,,293058000.0,5381822000.0,4605286000.0,5178938000.0,546034000.0,,5847856000.0,,18781643000.0,10571471000.0,24811315000.0,1695221000.0,,,,,,,,0.10915697010577378,0.016814856755446073,0.30879404764008594,0.26423856167673715,,,,1695221000.0,,,0.0,5847856000.0,
707549,LAM RESEARCH CORP,20240930,2025,Q1,10-Q,4167976000.0,495358000.0,,,80011000.0,1264197000.0,1116444000.0,1568471000.0,110588000.0,,6067471000.0,,19532489000.0,11060598000.0,25630045000.0,1937315000.0,,,,,,,,0.1188485730244128,0.019196607658009547,0.30331196724741216,0.26786238692353315,,,,1937315000.0,,,0.0,6067471000.0,
707549,LAM RESEARCH CORP,20241231,2025,Q2,10-Q,8544023000.0,990305000.0,,,161970000.0,2598081000.0,2307462000.0,2405003000.0,298937000.0,,5847856000.0,,19839916000.0,11031890000.0,26525021000.0,1927893000.0,,,,,,,,0.11590617206905927,0.018957111889797113,0.304081695472964,0.27006739097027244,,,,1927893000.0,,,0.0,5847856000.0,
707549,LAM RESEARCH CORP,20250331,2025,Q3,10-Q,13264198000.0,1516209000.0,,,249085000.0,4159840000.0,3638129000.0,3789839000.0,586995000.0,,5847856000.0,,19968310000.0,10457205000.0,27560591000.0,1882339000.0,,,,,,,,0.11430838110227244,0.018778745612814285,0.31361413633903834,0.27428186762592055,,,,1882339000.0,,,0.0,5847856000.0,
707549,LAM RESEARCH CORP,20250630,2025,FY,10-K,18435591000.0,2096387000.0,,,343371000.0,5900968000.0,5358217000.0,6173264000.0,759186000.0,,6390659000.0,,21345260000.0,11483641000.0,28988914000.0,2565540000.0,,,,,,,,0.1137141196070145,0.018625440323556754,0.32008564303688447,0.29064525243589967,,,,2565540000.0,,,0.0,6390659000.0,
707549,LAM RESEARCH CORP,20250930,2026,Q1,10-Q,5324173000.0,576446000.0,,,97241000.0,1829088000.0,1568660000.0,1778964000.0,185121000.0,,6693046000.0,,21900211000.0,11707459000.0,30230067000.0,2646444000.0,,,,,,,,0.10826958477870648,0.018264057159675315,0.34354405839179153,0.2946297950874249,,,,2646444000.0,,,0.0,6693046000.0,
707549,LAM RESEARCH CORP,20251231,2026,Q2,10-Q,10668964000.0,1149751000.0,,,185780000.0,3639291000.0,3162654000.0,3259009000.0,446000000.0,,6390659000.0,,21391171000.0,11483641000.0,31498233000.0,2565540000.0,,,,,,,,0.10776594615934593,0.017413124648278877,0.34111006466982174,0.296434967818806,,,,2565540000.0,,,0.0,6390659000.0,
723125,MICRON TECHNOLOGY INC,20230228,2023,Q2,10-Q,15473000000.0,1637000000.0,,,303000000.0,5475000000.0,4569000000.0,7566000000.0,5876000000.0,,9798000000.0,,66520000000.0,19263000000.0,49907000000.0,,,,,,,610000000.0,0.37975828863181027,0.10579719511406967,0.019582498545854067,0.3538421766948879,0.29528856718154206,1.2876106194690264,,,0.0,,0.10922251664189232,0.0,9798000000.0,
723125,MICRON TECHNOLOGY INC,20230531,2023,Q3,10-Q,24115000000.0,2395000000.0,,,448000000.0,8619000000.0,7195000000.0,11404000000.0,8454000000.0,,9298000000.0,,66283000000.0,20275000000.0,49907000000.0,,,,,,,610000000.0,0.3505701845324487,0.09931577856106158,0.01857764876632801,0.3574123989218329,0.29836201534314744,1.348947243908209,,,0.0,,0.12233049968899025,0.0,9298000000.0,
723125,MICRON TECHNOLOGY INC,20230831,2023,FY,10-K,30758000000.0,3116000000.0,,,596000000.0,10281000000.0,8687000000.0,15181000000.0,12067000000.0,,8577000000.0,,66283000000.0,20134000000.0,49907000000.0,,,,,,,610000000.0,0.39232069705442485,0.10130697704662202,0.019377072631510502,0.3342545028935561,0.28243058716431496,1.2580591696361978,,,0.0,,0.10124195331295922,0.0,8577000000.0,
723125,MICRON TECHNOLOGY INC,20231130,2024,Q1,10-Q,4726000000.0,849000000.0,,,188000000.0,432000000.0,-195000000.0,1401000000.0,2449000000.0,,8577000000.0,,64254000000.0,20891000000.0,49907000000.0,,,,,,,603000000.0,0.5181972069403301,0.17964451967837494,0.03977994075327973,0.09140922556072789,-0.041261108760050784,0.5720702327480605,,,0.0,,-0.2217520101565806,0.0,8577000000.0,
723125,MICRON TECHNOLOGY INC,20240229,2024,Q2,10-Q,10550000000.0,1677000000.0,,,401000000.0,801000000.0,793000000.0,2620000000.0,4654000000.0,,8577000000.0,,65718000000.0,21848000000.0,49907000000.0,,,,,,,603000000.0,0.44113744075829386,0.15895734597156397,0.038009478672985784,0.07592417061611374,0.07516587677725119,0.5629565964761496,,,0.0,,-0.19279620853080567,0.0,8577000000.0,
723125,MICRON TECHNOLOGY INC,20240531,2024,Q3,10-Q,17361000000.0,2527000000.0,,,620000000.0,941000000.0,793000000.0,5102000000.0,6215000000.0,,8577000000.0,,66255000000.0,22030000000.0,49907000000.0,,,,,,,609000000.0,0.3579862911122631,0.145556131559242,0.035712228558262775,0.054201946892460114,0.045677092333390935,0.8209171359613837,,,0.0,,-0.06410921029894591,0.0,8577000000.0,
723125,MICRON TECHNOLOGY INC,20240831,2024,FY,10-K,30758000000.0,3430000000.0,,,833000000.0,10281000000.0,8687000000.0,15181000000.0,12067000000.0,,8577000000.0,,69416000000.0,24285000000.0,49907000000.0,,,,,,,610000000.0,0.39232069705442485,0.11151570323167956,0.02708238507055075,0.3342545028935561,0.28243058716431496,1.2580591696361978,,,0.0,,0.10124195331295922,0.0,8577000000.0,
723125,MICRON TECHNOLOGY INC,20241130,2025,Q1,10-Q,8709000000.0,888000000.0,,,220000000.0,2394000000.0,1870000000.0,3244000000.0,3206000000.0,,7041000000.0,,71461000000.0,24664000000.0,46797000000.0,,,,,,,610000000.0,0.368124928235159,0.10196348604891492,0.02526122402112757,0.2748880468480882,0.21472040417958435,1.0118527760449159,,,0.0,,0.004363302330922035,0.0,7041000000.0,
723125,MICRON TECHNOLOGY INC,20250228,2025,Q2,10-Q,16762000000.0,1786000000.0,,,469000000.0,4401000000.0,3453000000.0,7186000000.0,7261000000.0,,7552000000.0,,73053000000.0,24420000000.0,48633000000.0,,,,,,,610000000.0,0.43318219782842143,0.10655053096289226,0.027979954659348525,0.2625581672831404,0.2060016704450543,0.9896708442363311,,,0.0,,-0.004474406395418208,0.0,7552000000.0,
723125,MICRON TECHNOLOGY INC,20250531,2025,Q3,10-Q,26063000000.0,2751000000.0,,,722000000.0,6891000000.0,5338000000.0,11795000000.0,10199000000.0,,10163000000.0,,78397000000.0,27649000000.0,50748000000.0,,,,,,,610000000.0,0.3913210298123777,0.1055519318574224,0.027702106434408933,0.2643978053178836,0.20481141848597628,1.1564859299931365,,,0.0,,0.06123623527606185,0.0,10163000000.0,
723125,MICRON TECHNOLOGY INC,20250831,2025,FY,10-K,37378000000.0,3798000000.0,,,972000000.0,9770000000.0,8539000000.0,17525000000.0,15857000000.0,,9642000000.0,,82798000000.0,28633000000.0,54165000000.0,,,,,,,701000000.0,0.4242335063406282,0.10161057306436941,0.02600460163732677,0.2613837016426775,0.22844989030980792,1.1051901368480797,,,0.0,,0.04462518058751137,0.0,9642000000.0,
723125,MICRON TECHNOLOGY INC,20251130,2026,Q1,10-Q,13643000000.0,1171000000.0,,,290000000.0,6136000000.0,5240000000.0,8411000000.0,5389000000.0,,9731000000.0,,85971000000.0,28633000000.0,58806000000.0,,,,,,,701000000.0,0.39500109946492706,0.08583156197317306,0.021256321923330646,0.4497544528329546,0.3840797478560434,1.5607719428465392,,,0.0,,0.22150553397346626,0.0,9731000000.0,
723125,MICRON TECHNOLOGY INC,20260228,2026,Q2,10-Q,37503000000.0,2421000000.0,,,599000000.0,22271000000.0,19025000000.0,20314000000.0,11776000000.0,,13908000000.0,,101509000000.0,29050000000.0,72459000000.0,,,,,,,701000000.0,0.3140015465429432,0.06455483561315095,0.01597205556888782,0.59384582566728,0.5072927499133403,1.7250339673913044,,,0.0,,0.22766178705703544,0.0,13908000000.0,
789019,MICROSOFT CORP,20221231,2023,Q2,10-Q,102869000000.0,13472000000.0,,3735000000.0,4730000000.0,42485000000.0,39270000000.0,39020000000.0,12557000000.0,,15646000000.0,90826000000.0,364840000000.0,198298000000.0,183136000000.0,45538000000.0,2870000000.0,,3997000000.0,47032000000.0,,11998000000.0,0.12206787273133791,0.1309626806909759,0.04598081054545101,0.4130010012734643,0.38174765964479096,3.1074301186589155,0.139866790922048,0.2786399178752403,48408000000.0,,0.2572495115146448,51029000000.0,106472000000.0,2.086499833428051
789019,MICROSOFT CORP,20230331,2023,Q3,10-Q,155726000000.0,20456000000.0,,5378000000.0,7195000000.0,64269000000.0,55998000000.0,64406000000.0,19164000000.0,,26562000000.0,90826000000.0,380088000000.0,198298000000.0,194683000000.0,45538000000.0,2870000000.0,,6245000000.0,47032000000.0,,12312000000.0,0.12306230173509883,0.13135892529185877,0.046202946200377584,0.4127056496667223,0.35959313152588523,3.3607806303485703,0.14017017111826735,0.27366025795780835,48408000000.0,,0.2905230982623326,53277000000.0,117388000000.0,2.203352290857218
789019,MICROSOFT CORP,20230630,2023,FY,10-K,211915000000.0,27195000000.0,,7575000000.0,9611000000.0,88523000000.0,72738000000.0,89035000000.0,28107000000.0,,34704000000.0,90826000000.0,411976000000.0,205753000000.0,206223000000.0,50901000000.0,2912000000.0,,5247000000.0,47032000000.0,,12728000000.0,0.13263336715192411,0.12832975485454073,0.04535308968218389,0.417728806361041,0.34324139395512354,3.1677162272743447,0.12689816882536847,0.2535071257813144,53813000000.0,,0.28751150225326194,52279000000.0,125530000000.0,2.4011553396201153
789019,MICROSOFT CORP,20230930,2024,Q1,10-Q,56517000000.0,6659000000.0,,1474000000.0,2507000000.0,26895000000.0,22291000000.0,30583000000.0,9917000000.0,,80452000000.0,76558000000.0,445785000000.0,225071000000.0,220714000000.0,50901000000.0,2912000000.0,,5247000000.0,41990000000.0,,13487000000.0,0.17546932781287047,0.11782295592476599,0.044358334660367676,0.4758745156324646,0.39441230072367606,3.0838963396188364,0.10596363717935776,0.2140190472738476,53813000000.0,,0.36565988994461845,47237000000.0,157010000000.0,3.3238774689332513
789019,MICROSOFT CORP,20231231,2024,Q2,10-Q,118537000000.0,13801000000.0,,3735000000.0,5335000000.0,53927000000.0,44161000000.0,49436000000.0,19652000000.0,,34704000000.0,76558000000.0,470558000000.0,232290000000.0,238268000000.0,50901000000.0,2966000000.0,,5247000000.0,44928000000.0,,14155000000.0,0.16578789744974143,0.11642778204273771,0.04500704421404287,0.454938120586821,0.3725503429308992,2.5155709342560555,0.10662872589563879,0.210582201554552,53867000000.0,,0.25126331862625173,50175000000.0,111262000000.0,2.2174788241155956
789019,MICROSOFT CORP,20240331,2024,Q3,10-Q,180395000000.0,21454000000.0,,5378000000.0,8038000000.0,81508000000.0,66100000000.0,81353000000.0,30604000000.0,,34704000000.0,76558000000.0,484275000000.0,231123000000.0,253152000000.0,50901000000.0,2945000000.0,,5247000000.0,42658000000.0,,14469000000.0,0.169649934865157,0.11892790820144683,0.044557775991574046,0.45183070484215193,0.3664181379749993,2.6582472879362173,0.09892106757524134,0.18923413601314626,53846000000.0,,0.28132154438870255,47905000000.0,111262000000.0,2.3225550568834152
789019,MICROSOFT CORP,20240630,2024,FY,10-K,245122000000.0,29510000000.0,,7609000000.0,10734000000.0,109433000000.0,88136000000.0,118548000000.0,44477000000.0,,34704000000.0,76558000000.0,512163000000.0,243686000000.0,268477000000.0,57582000000.0,2912000000.0,,5247000000.0,42688000000.0,,15497000000.0,0.18144842160230415,0.12038903076835208,0.04379043904667879,0.44644299573273716,0.35955972944084985,2.665377610900016,0.09359325058623914,0.17854415834503515,60494000000.0,,0.3021801388696241,47935000000.0,111262000000.0,2.321101491603213
789019,MICROSOFT CORP,20240630,,,8-K,245122000000.0,29510000000.0,,7609000000.0,10734000000.0,109433000000.0,88136000000.0,118548000000.0,44477000000.0,,34704000000.0,76558000000.0,512163000000.0,243686000000.0,268477000000.0,57582000000.0,2912000000.0,,5247000000.0,42688000000.0,,15497000000.0,0.18144842160230415,0.12038903076835208,0.04379043904667879,0.44644299573273716,0.35955972944084985,2.665377610900016,0.09359325058623914,0.17854415834503515,60494000000.0,,0.3021801388696241,47935000000.0,111262000000.0,2.321101491603213
789019,MICROSOFT CORP,20240930,2025,Q1,10-Q,65585000000.0,7544000000.0,,1673000000.0,2832000000.0,30552000000.0,24667000000.0,34180000000.0,14923000000.0,,20840000000.0,57589000000.0,523013000000.0,243686000000.0,287723000000.0,57582000000.0,2663000000.0,,2249000000.0,42868000000.0,,16361000000.0,0.22753678432568422,0.11502630174582602,0.04318060532133872,0.4658382252039338,0.37610734161774795,2.290424177444214,0.08626363015833259,0.15680706790906532,60245000000.0,,0.2936189677517725,45117000000.0,78429000000.0,1.7383469645588137
789019,MICROSOFT CORP,20241231,2025,Q2,10-Q,135217000000.0,15461000000.0,,3496000000.0,5921000000.0,62205000000.0,48775000000.0,56471000000.0,30727000000.0,,18315000000.0,57228000000.0,533898000000.0,243686000000.0,302695000000.0,57582000000.0,2602000000.0,,5248000000.0,42688000000.0,,17254000000.0,0.2272421367135789,0.11434213153671506,0.04378887270091778,0.4600383087925335,0.36071647795765327,1.8378299215673513,0.089784940194569,0.15836402979897257,60184000000.0,,0.19039026157953512,47936000000.0,75543000000.0,1.5759137182910548
789019,MICROSOFT CORP,20250331,2025,Q3,10-Q,205283000000.0,23659000000.0,,5363000000.0,8901000000.0,94205000000.0,74599000000.0,93515000000.0,47472000000.0,,28828000000.0,57228000000.0,562624000000.0,243686000000.0,321891000000.0,57582000000.0,2840000000.0,,2999000000.0,42688000000.0,,17686000000.0,0.231251491842968,0.11525065397524394,0.0433596547205565,0.4589030752668268,0.36339589737094646,1.9698980451634647,0.08120343248777158,0.1419331388575636,60422000000.0,,0.22429036987962958,45687000000.0,86056000000.0,1.8835992733162605
789019,MICROSOFT CORP,20250630,2025,FY,10-K,281724000000.0,32488000000.0,,7609000000.0,11974000000.0,128528000000.0,101832000000.0,136162000000.0,64551000000.0,,30242000000.0,64323000000.0,619003000000.0,275524000000.0,343479000000.0,64555000000.0,2710000000.0,,2999000000.0,42688000000.0,,17437000000.0,0.22912850875324786,0.11531853871164686,0.042502591188539135,0.4562195624085985,0.3614601524896707,2.1093708850366375,0.07380739673313376,0.13301249858069925,67265000000.0,,0.2541884965427156,45687000000.0,94565000000.0,2.0698448136231313
789019,MICROSOFT CORP,20250930,2026,Q1,10-Q,77673000000.0,8146000000.0,,1806000000.0,2983000000.0,37961000000.0,27747000000.0,45057000000.0,19394000000.0,,30242000000.0,73163000000.0,636351000000.0,275524000000.0,363076000000.0,64555000000.0,2710000000.0,,7832000000.0,40152000000.0,,17437000000.0,0.24968779369922625,0.10487556808672255,0.038404593616829526,0.48872838695557014,0.35722838051832684,2.323244302361555,0.07540492589781425,0.1321596580330289,67265000000.0,,0.33039795038172853,47984000000.0,103405000000.0,2.1549891630543514
789019,MICROSOFT CORP,20251231,2026,Q2,10-Q,158946000000.0,16650000000.0,,3738000000.0,6202000000.0,76236000000.0,66205000000.0,80815000000.0,49270000000.0,,30242000000.0,65166000000.0,665302000000.0,275524000000.0,390875000000.0,64555000000.0,2710000000.0,,4837000000.0,40152000000.0,,17437000000.0,0.3099794898896481,0.1047525574723491,0.039019541227838385,0.47963459288060095,0.4165251091565689,1.640247615181652,0.06762192207448647,0.11509817716661337,67265000000.0,,0.19846362915707222,44989000000.0,95408000000.0,2.1206961701749316
804328,QUALCOMM INC/DE,20221231,2023,Q1,10-Q,,2251000000.0,,,634000000.0,3864000000.0,3399000000.0,3095000000.0,583000000.0,,4808000000.0,,50014000000.0,31204000000.0,,,,,,,,,,,,,,,,,0.0,,,0.0,4808000000.0,
804328,QUALCOMM INC/DE,20230331,2023,Q2,10-Q,,4461000000.0,,,1262000000.0,7722000000.0,6333000000.0,4755000000.0,1074000000.0,,3488000000.0,,49014000000.0,31001000000.0,,,,,,,,,,,,,,,,,0.0,,,0.0,3488000000.0,
804328,QUALCOMM INC/DE,20230630,2023,Q3,10-Q,,6683000000.0,,,1876000000.0,12194000000.0,10063000000.0,7650000000.0,1628000000.0,,6087000000.0,,49014000000.0,31001000000.0,,,,,,,,,,,,,,,,,0.0,,,0.0,6087000000.0,
804328,QUALCOMM INC/DE,20230930,2023,FY,10-K,,8818000000.0,,,2484000000.0,15860000000.0,12936000000.0,11299000000.0,2262000000.0,,8450000000.0,,51040000000.0,31001000000.0,,,,,,,,,,,,,,,,,0.0,,,0.0,8450000000.0,
804328,QUALCOMM INC/DE,20231231,2024,Q1,10-Q,,2251000000.0,,,634000000.0,2928000000.0,2767000000.0,3095000000.0,398000000.0,,8450000000.0,,52135000000.0,29459000000.0,,,,,,,,,,,,,,,,,0.0,,,0.0,8450000000.0,
804328,QUALCOMM INC/DE,20240331,2024,Q2,10-Q,,4461000000.0,,,1307000000.0,5268000000.0,5093000000.0,6503000000.0,851000000.0,,9219000000.0,,53167000000.0,29459000000.0,,,,,,,,,,,,,,,,,0.0,,,0.0,9219000000.0,
804328,QUALCOMM INC/DE,20240630,2024,Q3,10-Q,,6683000000.0,,,1951000000.0,7489000000.0,7222000000.0,9555000000.0,1157000000.0,,8450000000.0,,52741000000.0,29459000000.0,,,,,,,,,,,,,,,,,0.0,,,0.0,8450000000.0,
804328,QUALCOMM INC/DE,20240930,2024,FY,10-K,,8893000000.0,,,2648000000.0,15860000000.0,12936000000.0,12202000000.0,2262000000.0,,8450000000.0,,55154000000.0,29459000000.0,,,,,,,,,,,,,,,,,0.0,,,0.0,8450000000.0,
804328,QUALCOMM INC/DE,20241231,2025,Q1,10-Q,,2230000000.0,,,759000000.0,3555000000.0,3180000000.0,4587000000.0,277000000.0,,8713000000.0,,55575000000.0,28880000000.0,,,,,,,,,,,,,,,,,0.0,,,0.0,8713000000.0,
804328,QUALCOMM INC/DE,20250331,2025,Q2,10-Q,,4446000000.0,,,1461000000.0,6675000000.0,5992000000.0,7141000000.0,491000000.0,,7849000000.0,,55372000000.0,28880000000.0,,,,,,,,,,,,,,,,,0.0,,,0.0,7849000000.0,
804328,QUALCOMM INC/DE,20250630,2025,Q3,10-Q,,6672000000.0,,,2120000000.0,9437000000.0,8658000000.0,10016000000.0,785000000.0,,7849000000.0,,55154000000.0,28880000000.0,,,,,,,,,,,,,,,,,0.0,,,0.0,7849000000.0,
804328,QUALCOMM INC/DE,20250930,2025,FY,10-K,,9042000000.0,,,2783000000.0,12355000000.0,10142000000.0,14012000000.0,1450000000.0,,7849000000.0,,55154000000.0,28937000000.0,,,,,,,,,,,,,,,,,0.0,,,0.0,7849000000.0,
804328,QUALCOMM INC/DE,20251231,2026,Q1,10-Q,,2453000000.0,,,888000000.0,3555000000.0,3180000000.0,4965000000.0,549000000.0,,7205000000.0,,53034000000.0,29961000000.0,,,,,,,,,,,,,,,,,0.0,,,0.0,7205000000.0,
813672,CADENCE DESIGN SYSTEMS INC,20221231,2022,FY,10-K,3561718000.0,,,242116000.0,270439000.0,1073686000.0,848952000.0,1241894000.0,123215000.0,,1088940000.0,,5137071000.0,,3895240000.0,,,,,,,,0.03459426041028515,,0.07592936891691032,0.30145171515543906,0.23835463672306453,10.079081280688229,,,0.0,,0.31408410211027377,0.0,1088940000.0,
813672,CADENCE DESIGN SYSTEMS INC,20230331,2023,Q1,10-Q,1021690000.0,350295000.0,,53527000.0,74288000.0,322463000.0,241804000.0,336608000.0,26719000.0,,916963000.0,,5171619000.0,,4137044000.0,721246000.0,102515000.0,,,,,,0.026151768148851413,0.34285840127631667,0.0727109005667081,0.31561726159598313,0.2366706143742231,12.598076275309705,,,823761000.0,,0.30331020172459355,0.0,916963000.0,
813672,CADENCE DESIGN SYSTEMS INC,20230630,2023,Q2,10-Q,1998269000.0,704711000.0,,108132000.0,150896000.0,621791000.0,462924000.0,681171000.0,46655000.0,,882325000.0,,5155124000.0,,4358164000.0,690538000.0,96653000.0,,,,,,0.023347707440790004,0.3526607278599628,0.07551335681031933,0.31116481314577765,0.23166250389712295,14.600171471439289,,,787191000.0,,0.31753282465974303,0.0,882325000.0,
813672,CADENCE DESIGN SYSTEMS INC,20230930,2023,Q3,10-Q,3021363000.0,1074353000.0,,174051000.0,238928000.0,914697000.0,717245000.0,1077085000.0,86295000.0,,961982000.0,,5431375000.0,,4612485000.0,690538000.0,100609000.0,,,,,,0.0285616127555676,0.3555855420219285,0.07907954125340119,0.3027431659155156,0.23739120390366864,12.48142997856191,,,791147000.0,,0.3279281569278501,0.0,961982000.0,
813672,CADENCE DESIGN SYSTEMS INC,20231231,2023,FY,10-K,4089986000.0,,,242430000.0,325611000.0,1251225000.0,1041144000.0,1349176000.0,123215000.0,,1008152000.0,,5669491000.0,,4936384000.0,,,,,,,,0.030126019991266472,,0.07961176395224824,0.3059240300578046,0.25455930655997355,10.949770725966806,,,0.0,,0.29974699179899394,0.0,1008152000.0,
813672,CADENCE DESIGN SYSTEMS INC,20240331,2024,Q1,10-Q,1021690000.0,378958000.0,,68716000.0,88129000.0,322463000.0,247643000.0,267401000.0,49601000.0,,1012418000.0,,5722130000.0,,5184027000.0,665024000.0,98931000.0,,,,,,0.04854799400992473,0.37091289921600484,0.08625806262173458,0.31561726159598313,0.24238565514001312,5.391040503215661,,,763955000.0,,0.2131762080474508,0.0,1012418000.0,
813672,CADENCE DESIGN SYSTEMS INC,20240630,2024,Q2,10-Q,2069784000.0,749698000.0,,132152000.0,175698000.0,621791000.0,477163000.0,681171000.0,78800000.0,,1058955000.0,,7225741000.0,,5413547000.0,678598000.0,98931000.0,,,,,,0.03807160553951523,0.3622107427634961,0.08488711865585974,0.3004134730967096,0.23053758266563082,8.644302030456853,,,777529000.0,,0.2910308515284687,0.0,1058955000.0,
813672,CADENCE DESIGN SYSTEMS INC,20240930,2024,Q3,10-Q,3285283000.0,1157067000.0,,203733000.0,284711000.0,914697000.0,717245000.0,1077085000.0,105340000.0,,2786040000.0,,9167031000.0,,5651658000.0,697836000.0,102439000.0,,,,,,0.03206420877592585,0.3521970557787564,0.08666254931462525,0.27842258946946125,0.2183206134753079,10.224843364344029,,,800275000.0,,0.29578730355954114,0.0,2786040000.0,
813672,CADENCE DESIGN SYSTEMS INC,20241231,2024,FY,10-K,4641264000.0,,,282283000.0,391219000.0,1350763000.0,1055484000.0,1349176000.0,142542000.0,,2644030000.0,,8974482000.0,,5991868000.0,,,,,,,,0.030711892277620924,,0.08429147749406196,0.29103343399556675,0.22741304954857125,9.465112037153961,,,0.0,,0.25997960900306466,0.0,2644030000.0,
813672,CADENCE DESIGN SYSTEMS INC,20250331,2025,Q1,10-Q,1242366000.0,439102000.0,,68716000.0,107613000.0,361520000.0,273579000.0,487021000.0,49601000.0,,2777674000.0,,9013486000.0,,6265447000.0,737413000.0,115168000.0,,,,,,0.039924627686205194,0.3534401295592442,0.0866194020119675,0.29099315338636117,0.22020805463124393,9.818773815044052,,,852581000.0,,0.3520862612144891,0.0,2777674000.0,
813672,CADENCE DESIGN SYSTEMS INC,20250630,2025,Q2,10-Q,2517807000.0,881159000.0,,132152000.0,225938000.0,603317000.0,477163000.0,864624000.0,78800000.0,,2822762000.0,,9508698000.0,,6425498000.0,737413000.0,154448000.0,,,,,,0.03129707717867176,0.34997082778783284,0.08973602821820735,0.23962003441884147,0.18951532027673287,10.97238578680203,,,891861000.0,,0.31210652762503244,0.0,2822762000.0,
813672,CADENCE DESIGN SYSTEMS INC,20250930,2025,Q3,10-Q,3856645000.0,1304190000.0,,210162000.0,342011000.0,1028707000.0,720752000.0,1175286000.0,105340000.0,,2753246000.0,,9599271000.0,,6712620000.0,775284000.0,130060000.0,,,,,,0.027313895886191236,0.3381669819234075,0.08868096493195511,0.2667362435484728,0.18688575173499247,11.15707233719385,,,905344000.0,,0.27742921632662587,0.0,2753246000.0,
813672,CADENCE DESIGN SYSTEMS INC,20251231,2025,FY,10-K,5296759000.0,,,313387000.0,455175000.0,1492042000.0,1108888000.0,1728781000.0,142542000.0,,3001317000.0,,10153148000.0,,7100756000.0,,,,,,,,0.026911173417555907,,0.08593462530577661,0.28168961434718853,0.20935217177145496,12.128221857417463,,,0.0,,0.29947350823399743,0.0,3001317000.0,
883241,SYNOPSYS INC,20230131,2023,Q1,10-Q,1361340000.0,465329000.0,,97364000.0,134227000.0,479167000.0,313687000.0,155744000.0,43500000.0,,1417608000.0,147913000.0,9565624000.0,3886873000.0,5636754000.0,1995077000.0,172794000.0,,,20824000.0,66326000.0,603538000.0,0.03195381021640443,0.3418168863032013,0.09859917434292682,0.35198187080376686,0.23042516931846563,3.58032183908046,,,2167871000.0,,0.08245111434322065,20824000.0,1565521000.0,75.17868805224741
